name	x	y	z	size	group	type
LSMA6	-41.093879	-28.080206	36.999445	n/a	LSMA	depth
LSMA7	-39.469674	-31.882291	40.197221	n/a	LSMA	depth
LSMA8	-37.845469	-35.684376	43.394998	n/a	LSMA	depth
RAHC1	43.800553	-21.151195	-21.668334	n/a	RAHC	depth
RAHC2	49.026509	-21.283214	-21.438104	n/a	RAHC	depth
RAHC3	54.252465	-21.415233	-21.207875	n/a	RAHC	depth
RAHC4	59.478421	-21.547252	-20.977645	n/a	RAHC	depth
RCIN1	33.979695	9.784524	34.252879	n/a	RCIN	depth
RCIN2	39.206007	9.796508	34.429203	n/a	RCIN	depth
RCIN3	44.432319	9.808491	34.605527	n/a	RCIN	depth
RCIN4	49.658631	9.820475	34.781851	n/a	RCIN	depth
RCIN5	54.884943	9.832458	34.958176	n/a	RCIN	depth
RCIN6	60.111254	9.844442	35.134500	n/a	RCIN	depth
RCIN7	65.337566	9.856425	35.310824	n/a	RCIN	depth
RCIN8	70.563878	9.868409	35.487148	n/a	RCIN	depth
ROF1	33.228818	42.806550	-8.667131	n/a	ROF	depth
ROF2	38.446725	42.540121	-8.321040	n/a	ROF	depth
ROF3	43.664632	42.273691	-7.974949	n/a	ROF	depth
ROF4	48.882539	42.007262	-7.628857	n/a	ROF	depth
ROF5	54.100446	41.740833	-7.282766	n/a	ROF	depth
ROF6	59.318353	41.474403	-6.936674	n/a	ROF	depth
ROF7	64.536260	41.207974	-6.590583	n/a	ROF	depth
ROF8	69.754167	40.941545	-6.244491	n/a	ROF	depth
RPHG1	45.926947	-13.265613	-23.390883	n/a	RPHG	depth
RPHG2	51.155539	-13.256430	-23.369878	n/a	RPHG	depth
RPHG3	56.384131	-13.247248	-23.348874	n/a	RPHG	depth
RPHG4	61.612724	-13.238065	-23.327870	n/a	RPHG	depth
RPHG5	66.841316	-13.228883	-23.306865	n/a	RPHG	depth
RPHG6	72.069908	-13.219700	-23.285861	n/a	RPHG	depth
RPHG7	77.298501	-13.210518	-23.264857	n/a	RPHG	depth
RPHG8	82.527093	-13.201335	-23.243852	n/a	RPHG	depth
RSMA1	32.207738	3.952671	49.404296	n/a	RSMA	depth
RSMA2	37.066319	5.693817	49.143667	n/a	RSMA	depth
RSMA3	41.924901	7.434963	48.883037	n/a	RSMA	depth
RSMA4	46.783482	9.176110	48.622408	n/a	RSMA	depth
RSMA5	51.642064	10.917256	48.361779	n/a	RSMA	depth
RSMA6	56.500645	12.658402	48.101149	n/a	RSMA	depth
RSMA7	61.359227	14.399548	47.840520	n/a	RSMA	depth
RSMA8	66.217808	16.140695	47.579891	n/a	RSMA	depth
