name	x	y	z	size	group	type
IH7	40.668027	-9.754632	61.232949	n/a	IH	strip
IH8	48.341897	-10.820238	55.155269	n/a	IH	strip
PM1	24.541178	-1.836695	24.767800	n/a	PM	depth
PM2	28.960689	0.519704	24.664747	n/a	PM	depth
PM3	33.420739	3.118137	26.020514	n/a	PM	depth
PM4	38.407692	5.466560	26.846022	n/a	PM	depth
PM5	43.190532	8.104481	26.725442	n/a	PM	depth
PM6	47.833390	9.775059	27.896326	n/a	PM	depth
M1	26.518848	-4.347339	22.697103	n/a	M	depth
M2	31.647779	-3.105742	23.904396	n/a	M	depth
M3	36.776710	-1.864145	25.111689	n/a	M	depth
M4	41.905641	-0.622548	26.318981	n/a	M	depth
M5	47.034571	0.619050	27.526274	n/a	M	depth
M6	52.163502	1.860647	28.733567	n/a	M	depth
S1	31.834405	-14.189996	27.468957	n/a	S	depth
S2	36.932837	-12.510617	28.178379	n/a	S	depth
S3	42.031268	-10.831238	28.887801	n/a	S	depth
S4	47.129700	-9.151859	29.597223	n/a	S	depth
S5	52.228132	-7.472481	30.306645	n/a	S	depth
S6	57.326564	-5.793102	31.016067	n/a	S	depth
PS1	30.302597	-22.602833	17.522902	n/a	PS	depth
PS2	35.390857	-20.764201	17.732704	n/a	PS	depth
PS3	40.479117	-18.925570	17.942505	n/a	PS	depth
PS4	45.567376	-17.086938	18.152307	n/a	PS	depth
PS5	50.655636	-15.248306	18.362108	n/a	PS	depth
PS6	55.743896	-13.409674	18.571910	n/a	PS	depth
