name	x	y	z	size	group	type
G57	21.714355	36.830907	45.579211	n/a	G	grid
G58	24.898341	29.040738	52.257018	n/a	G	grid
G59	27.987291	19.856042	57.859730	n/a	G	grid
G60	29.962447	9.375125	62.878926	n/a	G	grid
G61	30.852766	-1.196356	67.083183	n/a	G	grid
G62	31.740361	-11.027022	70.697653	n/a	G	grid
G63	31.619672	-21.552967	71.363620	n/a	G	grid
G64	30.009090	-32.054453	70.768353	n/a	G	grid
LatS1	30.183999	-16.036799	40.327943	n/a	DLatS	depth
LatS2	33.332631	-14.424958	44.319165	n/a	DLatS	depth
LatS3	36.674757	-12.819689	48.299963	n/a	DLatS	depth
LatS4	40.790857	-11.240707	52.239061	n/a	DLatS	depth
LatS5	43.016074	-9.470095	57.153419	n/a	DLatS	depth
LatS6	43.324451	-8.588705	63.250504	n/a	DLatS	depth
MedS1	14.509011	-22.733900	44.963862	n/a	DMedS	depth
MedS2	16.901963	-23.417249	50.226128	n/a	DMedS	depth
MedS3	19.294916	-24.100598	55.488395	n/a	DMedS	depth
MedS4	21.687869	-24.783947	60.750661	n/a	DMedS	depth
MedS5	24.080821	-25.467296	66.012927	n/a	DMedS	depth
MedS6	26.473774	-26.150645	71.275193	n/a	DMedS	depth
LatM1	22.762045	-3.092817	28.653210	n/a	DLatM	depth
LatM2	26.566909	-1.324669	32.227522	n/a	DLatM	depth
LatM3	30.371774	0.443480	35.801833	n/a	DLatM	depth
LatM4	34.176638	2.211628	39.376144	n/a	DLatM	depth
LatM5	37.981503	3.979777	42.950455	n/a	DLatM	depth
LatM6	41.786367	5.747925	46.524766	n/a	DLatM	depth
MedM1	15.683573	-10.306970	38.904371	n/a	DMedM	depth
MedM2	18.030070	-10.718826	44.221795	n/a	DMedM	depth
MedM3	20.376567	-11.130682	49.539220	n/a	DMedM	depth
MedM4	22.723065	-11.542538	54.856644	n/a	DMedM	depth
MedM5	25.069562	-11.954394	60.174069	n/a	DMedM	depth
MedM6	27.416060	-12.366250	65.491493	n/a	DMedM	depth
F1	2.067208	44.275820	-23.784349	n/a	SF	strip
F2	3.507296	53.632169	-19.618104	n/a	SF	strip
F3	7.300160	61.323384	-12.973760	n/a	SF	strip
F4	13.836696	64.528668	-5.417767	n/a	SF	strip
F5	20.801206	64.284800	2.658124	n/a	SF	strip
F6	27.145030	58.247335	11.997866	n/a	SF	strip
F7	30.888893	51.287579	20.217645	n/a	SF	strip
F8	35.682316	44.010926	26.142976	n/a	SF	strip
SubT1	16.470009	-20.099507	-28.082487	n/a	SSubT	strip
SubT2	26.890939	-21.981852	-31.499829	n/a	SSubT	strip
SubT3	36.082664	-24.584913	-32.456297	n/a	SSubT	strip
SubT4	46.538790	-25.434559	-32.502025	n/a	SSubT	strip
SubT5	56.972113	-27.330454	-32.296226	n/a	SSubT	strip
SubT6	66.057552	-28.227660	-28.319424	n/a	SSubT	strip
SubT7	68.864379	-28.792085	-17.517360	n/a	SSubT	strip
SubT8	67.326913	-30.299263	-5.066438	n/a	SSubT	strip
TO1	14.941811	-92.920224	-9.289671	n/a	STO	strip
TO2	24.014437	-95.186037	-7.955614	n/a	STO	strip
TO3	33.987263	-91.642501	-4.744191	n/a	STO	strip
TO4	42.073137	-86.889439	-1.200482	n/a	STO	strip
TO5	49.079855	-77.836492	1.140404	n/a	STO	strip
TO6	54.532428	-70.261962	4.525572	n/a	STO	strip
TO7	60.022217	-60.512183	7.165383	n/a	STO	strip
TO8	63.177775	-50.251059	9.848645	n/a	STO	strip
PO1	2.344815	-85.766823	7.007245	n/a	SPO	strip
PO2	5.150565	-89.896165	17.309432	n/a	SPO	strip
PO3	11.391981	-89.852086	26.349782	n/a	SPO	strip
PO4	19.654070	-84.595372	33.377540	n/a	SPO	strip
PO5	27.393080	-80.721150	38.456084	n/a	SPO	strip
PO6	35.574924	-73.680470	42.455872	n/a	SPO	strip
PO7	42.068796	-69.000747	45.211968	n/a	SPO	strip
PO8	47.964982	-58.657017	48.581082	n/a	SPO	strip
