name	x	y	z	size	group	type
RIFG5	29.525410	23.037768	21.892569	n/a	RIFG	depth
RIFG6	34.742013	22.105247	21.733261	n/a	RIFG	depth
RIFG7	39.958616	21.172726	21.573953	n/a	RIFG	depth
RIFG8	45.175219	20.240205	21.414645	n/a	RIFG	depth
RM1	12.917022	-36.165682	78.944104	n/a	RM	depth
RM2	16.133511	-33.023551	76.245182	n/a	RM	depth
RM3	19.350000	-29.881419	73.546260	n/a	RM	depth
RM4	22.566489	-26.739288	70.847338	n/a	RM	depth
RM5	25.782979	-23.597156	68.148416	n/a	RM	depth
RM6	28.999468	-20.455024	65.449494	n/a	RM	depth
RM7	32.215957	-17.312893	62.750571	n/a	RM	depth
RM8	35.432446	-14.170761	60.051649	n/a	RM	depth
RM9	38.648935	-11.028630	57.352727	n/a	RM	depth
RM10	41.865424	-7.886498	54.653805	n/a	RM	depth
RM11	45.081913	-4.744367	51.954883	n/a	RM	depth
RM12	48.298403	-1.602235	49.255961	n/a	RM	depth
RPO1	34.227632	-29.571188	16.152406	n/a	RPO	depth
RPO2	39.497861	-30.198327	16.425702	n/a	RPO	depth
RPO3	44.768089	-30.825466	16.698998	n/a	RPO	depth
RPO4	50.038318	-31.452606	16.972294	n/a	RPO	depth
RPO5	55.308547	-32.079745	17.245591	n/a	RPO	depth
RPO6	60.578775	-32.706884	17.518887	n/a	RPO	depth
RPO7	65.849004	-33.334023	17.792183	n/a	RPO	depth
RPO8	71.119233	-33.961162	18.065479	n/a	RPO	depth
RSTG1	38.473284	-27.155439	11.212802	n/a	RSTG	depth
RSTG2	41.320040	-23.439531	9.067783	n/a	RSTG	depth
RSTG3	44.166796	-19.723622	6.922763	n/a	RSTG	depth
RSTG4	47.013552	-16.007714	4.777744	n/a	RSTG	depth
RSTG5	49.860308	-12.291805	2.632724	n/a	RSTG	depth
RSTG6	52.707065	-8.575896	0.487705	n/a	RSTG	depth
RSTG7	55.553821	-4.859988	-1.657315	n/a	RSTG	depth
RSTG8	58.400577	-1.144079	-3.802334	n/a	RSTG	depth
