name	x	y	z	size	group	type
RPM6	25.166528	6.922318	52.259493	n/a	RPM	depth
RPM7	28.867761	11.257527	52.234165	n/a	RPM	depth
RPM8	32.568993	15.592736	52.208837	n/a	RPM	depth
RPM9	36.270225	19.927945	52.183510	n/a	RPM	depth
RPM10	39.971457	24.263153	52.158182	n/a	RPM	depth
RSTG1	34.561607	-26.378462	1.833881	n/a	RSTG	depth
RSTG2	39.949160	-26.819624	2.490768	n/a	RSTG	depth
RSTG3	45.336712	-27.260786	3.147655	n/a	RSTG	depth
RSTG4	50.724264	-27.701948	3.804542	n/a	RSTG	depth
RSTG5	56.111817	-28.143109	4.461429	n/a	RSTG	depth
RSTG6	61.499369	-28.584271	5.118316	n/a	RSTG	depth
