name	x	y	z	size	group	type
LOF3	-17.569250	36.053878	-1.730639	n/a	LOF	depth
LOF4	-22.225177	38.065630	-0.861761	n/a	LOF	depth
LOF5	-26.881105	40.077381	0.007118	n/a	LOF	depth
LOF6	-31.537033	42.089133	0.875997	n/a	LOF	depth
LOF7	-36.192961	44.100884	1.744876	n/a	LOF	depth
LOF8	-40.848888	46.112636	2.613754	n/a	LOF	depth
LPH1	-33.684742	-33.524184	-8.004338	n/a	LPH	depth
LPH2	-38.751575	-34.029618	-7.605122	n/a	LPH	depth
LPH3	-43.818409	-34.535052	-7.205907	n/a	LPH	depth
LPH4	-48.885243	-35.040486	-6.806691	n/a	LPH	depth
LPH5	-53.952077	-35.545920	-6.407475	n/a	LPH	depth
LPH6	-59.018911	-36.051354	-6.008259	n/a	LPH	depth
LPH7	-64.085745	-36.556788	-5.609043	n/a	LPH	depth
LPH8	-69.152579	-37.062223	-5.209828	n/a	LPH	depth
LSTG1	-43.723954	-3.741190	-21.882525	n/a	LSTG	depth
LSTG2	-48.640562	-4.558038	-20.712839	n/a	LSTG	depth
LSTG3	-53.557169	-5.374885	-19.543153	n/a	LSTG	depth
LSTG4	-58.473777	-6.191732	-18.373467	n/a	LSTG	depth
LSTG5	-63.390384	-7.008579	-17.203782	n/a	LSTG	depth
LSTG6	-68.306992	-7.825427	-16.034096	n/a	LSTG	depth
RA1	20.969333	-3.139771	-29.255218	n/a	RA	depth
RA2	26.077794	-3.204886	-28.841491	n/a	RA	depth
RA3	31.186255	-3.270001	-28.427764	n/a	RA	depth
RA4	36.294716	-3.335116	-28.014037	n/a	RA	depth
RA5	41.403177	-3.400231	-27.600310	n/a	RA	depth
RA6	46.511638	-3.465346	-27.186582	n/a	RA	depth
RA7	51.620099	-3.530461	-26.772855	n/a	RA	depth
RA8	56.728560	-3.595576	-26.359128	n/a	RA	depth
RA9	61.837021	-3.660691	-25.945401	n/a	RA	depth
RA10	66.945482	-3.725806	-25.531674	n/a	RA	depth
RAC1	13.070996	33.741249	14.736701	n/a	RAC	depth
RAC2	18.129948	34.317602	15.332613	n/a	RAC	depth
RAC3	23.188900	34.893954	15.928526	n/a	RAC	depth
RAC4	28.247853	35.470306	16.524439	n/a	RAC	depth
RAC5	33.306805	36.046658	17.120352	n/a	RAC	depth
RAC6	38.365758	36.623011	17.716265	n/a	RAC	depth
RAC7	43.424710	37.199363	18.312178	n/a	RAC	depth
RAC8	48.483662	37.775715	18.908091	n/a	RAC	depth
RAH1	30.862937	-20.908942	-15.360726	n/a	RAH	depth
RAH2	35.946345	-20.757294	-14.655470	n/a	RAH	depth
RAH3	41.029753	-20.605647	-13.950215	n/a	RAH	depth
RAH4	46.113161	-20.454000	-13.244959	n/a	RAH	depth
RAH5	51.196569	-20.302352	-12.539704	n/a	RAH	depth
RAH6	56.279976	-20.150705	-11.834449	n/a	RAH	depth
RAH7	61.363384	-19.999057	-11.129193	n/a	RAH	depth
RAH8	66.446792	-19.847410	-10.423938	n/a	RAH	depth
RI1	45.019544	2.405558	-14.370378	n/a	RI	depth
RI2	43.776109	-0.638666	-9.916664	n/a	RI	depth
RI3	42.532674	-3.682889	-5.462950	n/a	RI	depth
RI4	41.289239	-6.727112	-1.009236	n/a	RI	depth
RI5	40.045804	-9.771336	3.444478	n/a	RI	depth
RI6	38.802369	-12.815559	7.898192	n/a	RI	depth
RI7	37.558934	-15.859782	12.351907	n/a	RI	depth
RI8	36.315499	-18.904006	16.805621	n/a	RI	depth
ROF1	13.033607	35.277257	-11.518529	n/a	ROF	depth
ROF2	17.501519	36.129381	-8.845545	n/a	ROF	depth
ROF3	21.969432	36.981504	-6.172561	n/a	ROF	depth
ROF4	26.437344	37.833628	-3.499576	n/a	ROF	depth
ROF5	30.905257	38.685751	-0.826592	n/a	ROF	depth
ROF6	35.373169	39.537875	1.846393	n/a	ROF	depth
ROF7	39.841081	40.389998	4.519377	n/a	ROF	depth
ROF8	44.308994	41.242121	7.192361	n/a	ROF	depth
RPH1	30.045703	-55.534014	5.227502	n/a	RPH	depth
RPH2	35.152704	-55.462963	5.638926	n/a	RPH	depth
RPH3	40.259705	-55.391912	6.050350	n/a	RPH	depth
RPH4	45.366705	-55.320860	6.461774	n/a	RPH	depth
RPH5	50.473706	-55.249809	6.873198	n/a	RPH	depth
RPH6	55.580707	-55.178758	7.284622	n/a	RPH	depth
RPH7	60.687708	-55.107707	7.696046	n/a	RPH	depth
RPH8	65.794709	-55.036656	8.107471	n/a	RPH	depth
RSTG1	42.855683	-6.749868	-20.030284	n/a	RSTG	depth
RSTG2	47.927701	-7.015358	-19.209173	n/a	RSTG	depth
RSTG3	52.999719	-7.280848	-18.388062	n/a	RSTG	depth
RSTG4	58.071737	-7.546338	-17.566952	n/a	RSTG	depth
RSTG5	63.143755	-7.811828	-16.745841	n/a	RSTG	depth
RSTG6	68.215773	-8.077318	-15.924731	n/a	RSTG	depth
