name	x	y	z	size	group	type
G47	-64.173167	-28.362975	18.999396	n/a	G	grid
G48	-61.885063	-36.475115	24.705523	n/a	G	grid
FP1	-5.173707	68.360846	-5.608699	n/a	FP	grid
FP2	-12.109903	69.310129	-2.490799	n/a	FP	grid
FP3	-19.713256	67.274135	1.751074	n/a	FP	grid
FP4	-27.040861	61.653942	6.761003	n/a	FP	grid
FP5	-34.897589	56.349900	11.965127	n/a	FP	grid
FP6	-41.991916	49.145643	17.246301	n/a	FP	grid
FP7	-47.279327	40.087239	22.052419	n/a	FP	grid
FP8	-50.294856	30.214240	25.860185	n/a	FP	grid
FP9	-7.807870	65.744456	-18.213469	n/a	FP	grid
FP10	-15.188423	64.510054	-14.936337	n/a	FP	grid
FP11	-23.578752	63.195562	-11.328819	n/a	FP	grid
FP12	-32.127606	59.219549	-6.597324	n/a	FP	grid
FP13	-40.702122	53.690618	-1.226175	n/a	FP	grid
FP14	-47.036852	44.600609	4.811665	n/a	FP	grid
FP15	-52.848914	35.759024	10.590764	n/a	FP	grid
FP16	-54.105449	24.509355	15.783138	n/a	FP	grid
AF1	-33.505791	22.504890	6.413877	n/a	AF	depth
AF2	-38.201628	21.194563	5.833670	n/a	AF	depth
AF3	-43.542421	20.889373	3.546505	n/a	AF	depth
AF4	-48.912071	19.785013	1.601411	n/a	AF	depth
AF5	-52.459942	24.238131	-2.777900	n/a	AF	depth
AF6	-57.093521	28.932673	-7.087599	n/a	AF	depth
SF1	-15.448053	-1.574103	32.973562	n/a	SF	depth
SF2	-20.883424	-1.583180	33.422879	n/a	SF	depth
SF3	-26.318795	-1.592257	33.872196	n/a	SF	depth
SF4	-31.754166	-1.601335	34.321513	n/a	SF	depth
SF5	-37.189536	-1.610412	34.770830	n/a	SF	depth
SF6	-42.624907	-1.619489	35.220147	n/a	SF	depth
IF1	-42.144900	-2.926592	13.696383	n/a	IF	depth
IF2	-47.663479	-2.525723	12.263861	n/a	IF	depth
IF3	-52.961570	-2.712817	11.558118	n/a	IF	depth
IF4	-58.276570	-3.053120	10.434966	n/a	IF	depth
IF5	-62.683625	-10.820034	8.074855	n/a	IF	depth
IF6	-67.803592	-12.603086	6.921012	n/a	IF	depth
SP1	-43.576612	-14.910930	22.727254	n/a	SP	depth
SP2	-49.216692	-15.334528	23.100899	n/a	SP	depth
SP3	-55.326675	-15.873729	23.056573	n/a	SP	depth
SP4	-60.179047	-15.885868	23.711050	n/a	SP	depth
SP5	-63.127054	-17.386835	22.035578	n/a	SP	depth
SP6	-64.328873	-23.812077	18.051679	n/a	SP	depth
T1	-31.578464	17.519573	-40.925055	n/a	T	strip
T2	-40.391891	12.938722	-38.885779	n/a	T	strip
T3	-50.024796	6.973572	-35.443480	n/a	T	strip
T4	-57.664403	-0.830262	-28.822661	n/a	T	strip
T5	-62.860120	-9.198436	-20.444527	n/a	T	strip
T6	-67.385710	-17.254946	-12.175060	n/a	T	strip
T7	-68.104297	-24.317968	-3.539045	n/a	T	strip
T8	-67.628360	-30.156190	4.055923	n/a	T	strip
O1	-8.771979	-80.731353	54.829311	n/a	O	strip
O2	-17.886555	-79.837914	55.844255	n/a	O	strip
O3	-28.108218	-77.272141	56.015814	n/a	O	strip
O4	-38.161222	-71.620314	54.250743	n/a	O	strip
O5	-47.075130	-63.673099	50.870926	n/a	O	strip
O6	-54.178413	-54.469388	46.403082	n/a	O	strip
O7	-58.984626	-44.891577	41.309017	n/a	O	strip
O8	-61.680369	-35.847785	36.182164	n/a	O	strip
