name	x	y	z	size	group	type
ST7	-60.828959	-6.950742	-8.029575	n/a	ST	grid
ST8	-66.344011	-13.531192	-0.605821	n/a	ST	grid
ST9	-19.988333	10.648036	-44.848107	n/a	ST	grid
ST10	-30.547510	10.731909	-46.519073	n/a	ST	grid
ST11	-40.028117	8.256881	-45.905248	n/a	ST	grid
ST12	-47.435258	3.491641	-38.050903	n/a	ST	grid
ST13	-53.744718	-2.580999	-29.879977	n/a	ST	grid
ST14	-58.061787	-8.338434	-23.224908	n/a	ST	grid
ST15	-64.003413	-15.307840	-15.769419	n/a	ST	grid
ST16	-66.603488	-22.330852	-8.127682	n/a	ST	grid
RS1	-23.895316	-68.366789	57.506574	n/a	RS	strip
RS2	-24.881589	-60.638217	65.031710	n/a	RS	strip
RS3	-27.454606	-52.824701	67.362658	n/a	RS	strip
RS4	-27.867430	-41.037959	71.133732	n/a	RS	strip
RS5	-26.714340	-29.464624	71.457706	n/a	RS	strip
RS6	-27.065297	-17.909437	71.120719	n/a	RS	strip
RS7	-25.753574	-6.787776	69.713868	n/a	RS	strip
RS8	-24.323946	3.179453	67.896048	n/a	RS	strip
SO1	-10.457518	-97.310639	-3.915708	n/a	SO	strip
SO2	-18.199287	-96.349110	2.893347	n/a	SO	strip
SO3	-25.202316	-91.911932	9.023222	n/a	SO	strip
SO4	-33.387774	-88.468767	16.510046	n/a	SO	strip
SO5	-39.987936	-82.662779	23.524569	n/a	SO	strip
SO6	-45.793191	-75.453364	29.106775	n/a	SO	strip
SO7	-50.427577	-68.494064	35.879122	n/a	SO	strip
SO8	-53.270377	-59.918530	40.460897	n/a	SO	strip
IO1	-11.515521	-98.175611	-9.504255	n/a	IO	strip
IO2	-22.110513	-96.657593	-7.387807	n/a	IO	strip
IO3	-31.463744	-92.767764	-6.303998	n/a	IO	strip
IO4	-39.635419	-87.936442	-5.014270	n/a	IO	strip
IO5	-48.169260	-79.801825	-3.930853	n/a	IO	strip
IO6	-53.175186	-70.807989	-3.905601	n/a	IO	strip
IO7	-58.170704	-60.605849	-3.256469	n/a	IO	strip
IO8	-61.600261	-51.437570	-1.906021	n/a	IO	strip
