name	x	y	z	size	group	type
W1	-21.897888	-16.150869	74.11608	n/a	W	grid
W2	-29.24726	-21.661572	71.083754	n/a	W	grid
W3	-38.566028	-28.322344	68.574823	n/a	W	grid
W4	-46.869195	-35.301576	62.24283	n/a	W	grid
W5	-54.766951	-42.407379	54.385727	n/a	W	grid
W6	-59.032218	-47.782528	44.086974	n/a	W	grid
W7	-61.310241	-51.805935	34.031851	n/a	W	grid
W8	-62.214027	-54.667252	25.013518	n/a	W	grid
W9	-26.430632	-7.279412	69.019052	n/a	W	grid
W10	-33.816463	-11.95844	65.532674	n/a	W	grid
W11	-45.036171	-17.487065	64.242932	n/a	W	grid
W12	-50.938428	-23.690583	55.249942	n/a	W	grid
W13	-60.113539	-30.603724	48.163504	n/a	W	grid
W14	-63.844491	-36.320773	37.946312	n/a	W	grid
W15	-65.141877	-40.81273	28.067542	n/a	W	grid
W16	-66.259582	-44.733801	19.414178	n/a	W	grid
LIH1	-12.513096	73.116831	-3.742	n/a	LIH	grid
LIH2	-4.659093	67.502342	3.115731	n/a	LIH	grid
LIH3	0.280162	60.606019	11.515441	n/a	LIH	grid
LIH4	4.451214	52.219962	15.900035	n/a	LIH	grid
LIH5	5.271318	41.864443	19.999068	n/a	LIH	grid
LIH6	5.84658	32.104308	23.545757	n/a	LIH	grid
LIH7	-18.507733	72.267602	5.158834	n/a	LIH	grid
LIH8	-10.622465	69.77086	13.002471	n/a	LIH	grid
LIH9	-4.827646	62.557918	21.620609	n/a	LIH	grid
LIH10	-0.1696	55.124501	27.483187	n/a	LIH	grid
LIH11	2.746265	45.362	29.615572	n/a	LIH	grid
LIH12	4.294329	36.174817	33.640761	n/a	LIH	grid
AF1	2.588284	44.546755	-7.428129	n/a	AF	strip
AF2	0.713316	55.209397	-11.988759	n/a	AF	strip
AF3	-2.621287	65.733763	-16.148579	n/a	AF	strip
AF4	-9.707531	70.49031	-16.837115	n/a	AF	strip
AF5	-21.471088	70.450168	-13.992015	n/a	AF	strip
AF6	-30.103697	67.339846	-9.047199	n/a	AF	strip
AF7	-38.34264	60.113828	-4.474037	n/a	AF	strip
AF8	-42.103894	52.134837	0.543698	n/a	AF	strip
ST1	-23.822493	5.039224	-46.413216	n/a	ST	strip
ST2	-32.218497	0.490979	-49.3833	n/a	ST	strip
ST3	-43.028587	-4.51634	-48.804673	n/a	ST	strip
ST4	-53.083056	-9.688687	-45.469701	n/a	ST	strip
ST5	-61.215561	-13.836173	-40.148221	n/a	ST	strip
ST6	-66.03614	-19.078503	-31.163025	n/a	ST	strip
ST7	-67.88679	-25.221754	-21.255177	n/a	ST	strip
ST8	-66.623692	-30.175274	-10.339061	n/a	ST	strip
P1	1.566084	-90.976607	29.192154	n/a	P	strip
P2	-4.867126	-90.080497	38.242329	n/a	P	strip
P3	-13.385275	-86.004829	44.776696	n/a	P	strip
P4	-23.09655	-81.867305	49.44803	n/a	P	strip
P5	-31.72796	-75.473831	52.988147	n/a	P	strip
P6	-39.897987	-68.902913	54.726358	n/a	P	strip
P7	-47.365959	-59.993533	53.95518	n/a	P	strip
P8	-53.140582	-52.857072	50.793987	n/a	P	strip
RIH1	-12.513096	73.116831	-3.742	n/a	LIH	grid
RIH2	-4.659093	67.502342	3.115731	n/a	LIH	grid
RIH3	0.280162	60.606019	11.515441	n/a	LIH	grid
RIH4	4.451214	52.219962	15.900035	n/a	LIH	grid
RIH5	5.271318	41.864443	19.999068	n/a	LIH	grid
RIH6	5.84658	32.104308	23.545757	n/a	LIH	grid
RIH7	-18.507733	72.267602	5.158834	n/a	LIH	grid
RIH8	-10.622465	69.77086	13.002471	n/a	LIH	grid
RIH9	-4.827646	62.557918	21.620609	n/a	LIH	grid
RIH10	-0.1696	55.124501	27.483187	n/a	LIH	grid
RIH11	2.746265	45.362	29.615572	n/a	LIH	grid
RIH12	4.294329	36.174817	33.640761	n/a	LIH	grid
