name	x	y	z	size	group	type
IF1	0.462604	52.960927	-14.818706	n/a	IF	strip
IF2	-6.086469	54.547788	-14.555974	n/a	IF	strip
IF3	-12.996056	54.503299	-13.456773	n/a	IF	strip
IF4	-19.261810	51.082149	-10.843052	n/a	IF	strip
IF5	-26.825042	51.736671	-9.976196	n/a	IF	strip
IF6	-32.873772	48.497042	-7.483148	n/a	IF	strip
IF7	-38.747360	45.571658	-5.167716	n/a	IF	strip
IF8	-43.501105	41.667725	-2.558973	n/a	IF	strip
sAT1	-17.809572	-25.257700	-27.418682	n/a	sAT	strip
sAT2	-26.360660	-21.497570	-37.608904	n/a	sAT	strip
sAT3	-35.334287	-15.629981	-46.195656	n/a	sAT	strip
sAT4	-42.137378	-8.561072	-49.832121	n/a	sAT	strip
sAT5	-45.204630	-2.066412	-47.845083	n/a	sAT	strip
sAT6	-47.037305	3.373474	-44.948089	n/a	sAT	strip
sAT7	-48.678073	8.067229	-42.547971	n/a	sAT	strip
sAT8	-49.267300	11.743951	-39.502884	n/a	sAT	strip
ST1	-12.763194	-42.776995	-11.651101	n/a	ST	strip
ST2	-21.074670	-40.554193	-19.463756	n/a	ST	strip
ST3	-30.509089	-36.467186	-27.581702	n/a	ST	strip
ST4	-39.412607	-30.202766	-34.087903	n/a	ST	strip
ST5	-49.761719	-23.557928	-41.955908	n/a	ST	strip
ST6	-54.109459	-15.582443	-42.774375	n/a	ST	strip
ST7	-53.494458	-8.833506	-38.879645	n/a	ST	strip
ST8	-54.019484	-3.524590	-36.893625	n/a	ST	strip
IO1	-22.666667	-94.358124	-17.671462	n/a	IO	strip
IO2	-30.127827	-89.998892	-18.156559	n/a	IO	strip
IO3	-37.948745	-84.522490	-18.356164	n/a	IO	strip
IO4	-46.655975	-78.997235	-18.773110	n/a	IO	strip
IO5	-51.756344	-68.063566	-16.395963	n/a	IO	strip
IO6	-56.123164	-57.568409	-13.974505	n/a	IO	strip
IO7	-62.585069	-49.378450	-12.891201	n/a	IO	strip
IO8	-65.791661	-39.793949	-10.473588	n/a	IO	strip
SO1	-22.666667	-94.358124	-17.671462	n/a	SO	strip
SO2	-29.880357	-93.935745	-12.703136	n/a	SO	strip
SO3	-37.086132	-91.179219	-6.370189	n/a	SO	strip
SO4	-43.566661	-85.840312	1.003653	n/a	SO	strip
SO5	-49.468476	-79.353620	8.672380	n/a	SO	strip
SO6	-53.794021	-71.182376	16.298221	n/a	SO	strip
SO7	-57.123243	-62.835517	23.375155	n/a	SO	strip
SO8	-60.225285	-55.199800	29.886091	n/a	SO	strip
rAT1	20.607469	18.116071	-42.899203	n/a	rAT	strip
rAT2	28.486804	15.843865	-41.331323	n/a	rAT	strip
rAT3	40.323550	15.553872	-44.478592	n/a	rAT	strip
rAT4	48.830174	11.818103	-40.526184	n/a	rAT	strip
rAT5	54.692113	7.022341	-33.889021	n/a	rAT	strip
rAT6	59.299205	2.378223	-27.131203	n/a	rAT	strip
rAT7	64.850522	-1.613784	-21.814035	n/a	rAT	strip
rAT8	67.526570	-5.632640	-15.560964	n/a	rAT	strip
rST1	20.956925	4.916796	-48.443843	n/a	rST	strip
rST2	25.749232	0.857856	-38.718023	n/a	rST	strip
rST3	38.358094	0.046663	-43.770834	n/a	rST	strip
rST4	46.746837	-2.957453	-39.480082	n/a	rST	strip
rST5	53.916573	-6.179604	-33.780275	n/a	rST	strip
rST6	61.400604	-9.293938	-28.603995	n/a	rST	strip
rST7	67.039372	-12.359723	-22.470375	n/a	rST	strip
rST8	71.720009	-15.213382	-16.420077	n/a	rST	strip
